[s],CH2[V],CH3[V]
1.0528E-02,3.51563E-03,-1.16172E-02
1.0532E-02,3.90625E-04,-1.14766E-02
1.0536E-02,5.85938E-03,-1.15234E-02
1.0540E-02,1.23828E-01,-5.14844E-03
1.0544E-02,2.26172E-01,9.45313E-04
1.0548E-02,3.16797E-01,6.27344E-03
1.0552E-02,3.79297E-01,1.03984E-02
1.0556E-02,4.08203E-01,1.29609E-02
1.0560E-02,4.39453E-01,1.55234E-02
1.0564E-02,4.72266E-01,1.74609E-02
1.0568E-02,5.08984E-01,2.03672E-02
1.0572E-02,5.45703E-01,2.25859E-02
1.0576E-02,5.71484E-01,2.46953E-02
1.0580E-02,5.93359E-01,2.71328E-02
1.0584E-02,6.11328E-01,2.90234E-02
1.0588E-02,6.30078E-01,3.11016E-02
1.0592E-02,6.48828E-01,3.29297E-02
1.0596E-02,6.76953E-01,3.48203E-02
1.0600E-02,7.16797E-01,3.69453E-02
1.0604E-02,7.59766E-01,4.05547E-02
1.0608E-02,7.84766E-01,4.31797E-02
1.0612E-02,8.13672E-01,4.59453E-02
1.0616E-02,8.32422E-01,4.74297E-02
1.0620E-02,8.67578E-01,5.05703E-02
1.0624E-02,9.20703E-01,5.38516E-02
1.0628E-02,9.58203E-01,5.61016E-02
1.0632E-02,9.96484E-01,5.93203E-02
1.0636E-02,1.01523E+00,6.15391E-02
1.0640E-02,1.03789E+00,6.38047E-02
1.0644E-02,1.06602E+00,6.65859E-02
1.0648E-02,1.10352E+00,6.97891E-02
1.0652E-02,1.13867E+00,7.29141E-02
1.0656E-02,1.16133E+00,7.49609E-02
1.0660E-02,1.19570E+00,7.80078E-02
1.0664E-02,1.24336E+00,8.19453E-02
1.0668E-02,1.27539E+00,8.53047E-02
1.0672E-02,1.32227E+00,8.88516E-02
1.0676E-02,1.36133E+00,9.14922E-02
1.0680E-02,1.38633E+00,9.34922E-02
1.0684E-02,1.42227E+00,9.70859E-02
1.0688E-02,1.45586E+00,1.00539E-01
1.0692E-02,1.50586E+00,1.04398E-01
1.0696E-02,1.53945E+00,1.06914E-01
1.0700E-02,1.58633E+00,1.10117E-01
1.0704E-02,1.62461E+00,1.13992E-01
1.0708E-02,1.67070E+00,1.17445E-01
1.0712E-02,1.70898E+00,1.21320E-01
1.0716E-02,1.75508E+00,1.24461E-01
1.0720E-02,1.80039E+00,1.28258E-01
1.0724E-02,1.84414E+00,1.32398E-01
1.0728E-02,1.88477E+00,1.35602E-01
1.0732E-02,1.91914E+00,1.38508E-01
1.0736E-02,1.95508E+00,1.40883E-01
1.0740E-02,2.00508E+00,1.44727E-01
1.0744E-02,2.04648E+00,1.48211E-01
1.0748E-02,2.09727E+00,1.52992E-01
1.0752E-02,2.13867E+00,1.56008E-01
1.0756E-02,2.18164E+00,1.59398E-01
1.0760E-02,2.22461E+00,1.62523E-01
1.0764E-02,2.26289E+00,1.65648E-01
1.0768E-02,2.30273E+00,1.68695E-01
1.0772E-02,2.34961E+00,1.72539E-01
1.0776E-02,2.38945E+00,1.75742E-01
1.0780E-02,2.42773E+00,1.79164E-01
1.0784E-02,2.46836E+00,1.82523E-01
1.0788E-02,2.50430E+00,1.84805E-01
1.0792E-02,2.55586E+00,1.88633E-01
1.0796E-02,2.61055E+00,1.92445E-01
1.0800E-02,2.64102E+00,1.94430E-01
1.0804E-02,2.68945E+00,1.97492E-01
1.0808E-02,2.74336E+00,2.01508E-01
1.0812E-02,2.78633E+00,2.03805E-01
1.0816E-02,2.82695E+00,2.06695E-01
1.0820E-02,2.87539E+00,2.09492E-01
1.0824E-02,2.91836E+00,2.13445E-01
1.0828E-02,2.95273E+00,2.15836E-01
1.0832E-02,2.98789E+00,2.18008E-01
1.0836E-02,3.02383E+00,2.20805E-01
1.0840E-02,3.06289E+00,2.22961E-01
1.0844E-02,3.09258E+00,2.25008E-01
1.0848E-02,3.13086E+00,2.27695E-01
1.0852E-02,3.16836E+00,2.30148E-01
1.0856E-02,3.21992E+00,2.32055E-01
1.0860E-02,3.24570E+00,2.33633E-01
1.0864E-02,3.28789E+00,2.37055E-01
1.0868E-02,3.31914E+00,2.39039E-01
1.0872E-02,3.34727E+00,2.41164E-01
1.0876E-02,3.37070E+00,2.42320E-01
1.0880E-02,3.41367E+00,2.44039E-01
1.0884E-02,3.44180E+00,2.45227E-01
1.0888E-02,3.48008E+00,2.47805E-01
1.0892E-02,3.50195E+00,2.49227E-01
1.0896E-02,3.52852E+00,2.50586E-01
1.0900E-02,3.55508E+00,2.53039E-01
1.0904E-02,3.57930E+00,2.54039E-01
1.0908E-02,3.61680E+00,2.54617E-01
1.0912E-02,3.63477E+00,2.54977E-01
1.0916E-02,3.65820E+00,2.55617E-01
1.0920E-02,3.67930E+00,2.56133E-01
1.0924E-02,3.69414E+00,2.56914E-01
1.0928E-02,3.72852E+00,2.58727E-01
1.0932E-02,3.74727E+00,2.58867E-01
1.0936E-02,3.76211E+00,2.59367E-01
1.0940E-02,3.79258E+00,2.59930E-01
1.0944E-02,3.80898E+00,2.60758E-01
1.0948E-02,3.82461E+00,2.60539E-01
1.0952E-02,3.85352E+00,2.60820E-01
1.0956E-02,3.86602E+00,2.60586E-01
1.0960E-02,3.88242E+00,2.60992E-01
1.0964E-02,3.89961E+00,2.59883E-01
1.0968E-02,3.90430E+00,2.59664E-01
1.0972E-02,3.90586E+00,2.59258E-01
1.0976E-02,3.91523E+00,2.59352E-01
1.0980E-02,3.93633E+00,2.58836E-01
1.0984E-02,3.93555E+00,2.57570E-01
1.0988E-02,3.94102E+00,2.56633E-01
1.0992E-02,3.95039E+00,2.56664E-01
1.0996E-02,3.95898E+00,2.55695E-01
1.1000E-02,3.96602E+00,2.54461E-01
1.1004E-02,3.95117E+00,2.51539E-01
1.1008E-02,3.95430E+00,2.49883E-01
1.1012E-02,3.95195E+00,2.47852E-01
1.1016E-02,3.94727E+00,2.46539E-01
1.1020E-02,3.94648E+00,2.45445E-01
1.1024E-02,3.95195E+00,2.44523E-01
1.1028E-02,3.95664E+00,2.42617E-01
1.1032E-02,3.95195E+00,2.40789E-01
1.1036E-02,3.94023E+00,2.38820E-01
1.1040E-02,3.93008E+00,2.37008E-01
1.1044E-02,3.93008E+00,2.34477E-01
1.1048E-02,3.91289E+00,2.31508E-01
1.1052E-02,3.90195E+00,2.29211E-01
1.1056E-02,3.89336E+00,2.27102E-01
1.1060E-02,3.88086E+00,2.25211E-01
1.1064E-02,3.86836E+00,2.23398E-01
1.1068E-02,3.86055E+00,2.21914E-01
1.1072E-02,3.83477E+00,2.19242E-01
1.1076E-02,3.81055E+00,2.16539E-01
1.1080E-02,3.80430E+00,2.13242E-01
1.1084E-02,3.76680E+00,2.10008E-01
1.1088E-02,3.74883E+00,2.07430E-01
1.1092E-02,3.73711E+00,2.05320E-01
1.1096E-02,3.72695E+00,2.02945E-01
1.1100E-02,3.70039E+00,2.00086E-01
1.1104E-02,3.66836E+00,1.97039E-01
1.1108E-02,3.64336E+00,1.93930E-01
1.1112E-02,3.60273E+00,1.90727E-01
1.1116E-02,3.58320E+00,1.87508E-01
1.1120E-02,3.56367E+00,1.84180E-01
1.1124E-02,3.53633E+00,1.81039E-01
1.1128E-02,3.52617E+00,1.78133E-01
1.1132E-02,3.49336E+00,1.74086E-01
1.1136E-02,3.45664E+00,1.70898E-01
1.1140E-02,3.43633E+00,1.69242E-01
1.1144E-02,3.39961E+00,1.65773E-01
1.1148E-02,3.36914E+00,1.61664E-01
1.1152E-02,3.34336E+00,1.58883E-01
1.1156E-02,3.31602E+00,1.56383E-01
1.1160E-02,3.28320E+00,1.52977E-01
1.1164E-02,3.25430E+00,1.48914E-01
1.1168E-02,3.21523E+00,1.45758E-01
1.1172E-02,3.17305E+00,1.42383E-01
1.1176E-02,3.13242E+00,1.38852E-01
1.1180E-02,3.09961E+00,1.35648E-01
1.1184E-02,3.05352E+00,1.31383E-01
1.1188E-02,3.01055E+00,1.27008E-01
1.1192E-02,2.96289E+00,1.23914E-01
1.1196E-02,2.94492E+00,1.20680E-01
1.1200E-02,2.90742E+00,1.16539E-01
1.1204E-02,2.86367E+00,1.13492E-01
1.1208E-02,2.80664E+00,1.10383E-01
1.1212E-02,2.76836E+00,1.07430E-01
1.1216E-02,2.72461E+00,1.04398E-01
1.1220E-02,2.69180E+00,1.01195E-01
1.1224E-02,2.63555E+00,9.76016E-02
1.1228E-02,2.58945E+00,9.53516E-02
1.1232E-02,2.55742E+00,9.23828E-02
1.1236E-02,2.50195E+00,8.94297E-02
1.1240E-02,2.45898E+00,8.67422E-02
1.1244E-02,2.41992E+00,8.40078E-02
1.1248E-02,2.37539E+00,8.01328E-02
1.1252E-02,2.32930E+00,7.69766E-02
1.1256E-02,2.29648E+00,7.49922E-02
1.1260E-02,2.25742E+00,7.24141E-02
1.1264E-02,2.20039E+00,6.99141E-02
1.1268E-02,2.16836E+00,6.69766E-02
1.1272E-02,2.12461E+00,6.31328E-02
1.1276E-02,2.07383E+00,5.98359E-02
1.1280E-02,2.02852E+00,5.74297E-02
1.1284E-02,1.97070E+00,5.42734E-02
1.1288E-02,1.92695E+00,5.25078E-02
1.1292E-02,1.89492E+00,5.08203E-02
1.1296E-02,1.85977E+00,4.85703E-02
1.1300E-02,1.81992E+00,4.55078E-02
1.1304E-02,1.76133E+00,4.33672E-02
1.1308E-02,1.72461E+00,4.17891E-02
1.1312E-02,1.67695E+00,3.88203E-02
1.1316E-02,1.63398E+00,3.66172E-02
1.1320E-02,1.59180E+00,3.41641E-02
1.1324E-02,1.54961E+00,3.21797E-02
1.1328E-02,1.51133E+00,3.02266E-02
1.1332E-02,1.46836E+00,2.76797E-02
1.1336E-02,1.42539E+00,2.58359E-02
1.1340E-02,1.39414E+00,2.40703E-02
1.1344E-02,1.36367E+00,2.17266E-02
1.1348E-02,1.31992E+00,2.02734E-02
1.1352E-02,1.27227E+00,1.87109E-02
1.1356E-02,1.23555E+00,1.69609E-02
1.1360E-02,1.20664E+00,1.58828E-02
1.1364E-02,1.17852E+00,1.43047E-02
1.1368E-02,1.13945E+00,1.25078E-02
1.1372E-02,1.08945E+00,1.07734E-02
1.1376E-02,1.05742E+00,1.00859E-02
1.1380E-02,1.03477E+00,9.35156E-03
1.1384E-02,1.00586E+00,8.32031E-03
1.1388E-02,9.72266E-01,7.07031E-03
1.1392E-02,9.18359E-01,5.55469E-03
1.1396E-02,8.69922E-01,4.41406E-03
1.1400E-02,8.32422E-01,3.02344E-03
1.1404E-02,8.04297E-01,1.91406E-03
1.1408E-02,7.85547E-01,1.30469E-03
1.1412E-02,7.51172E-01,-1.01562E-04
1.1416E-02,6.97266E-01,-5.39062E-04
1.1420E-02,6.61328E-01,-2.32031E-03
1.1424E-02,6.33203E-01,-3.25781E-03
1.1428E-02,6.07422E-01,-4.30469E-03
1.1432E-02,5.86328E-01,-4.42969E-03
1.1436E-02,5.58203E-01,-4.57031E-03
1.1440E-02,5.44141E-01,-5.08594E-03
1.1444E-02,5.15234E-01,-5.35156E-03
1.1448E-02,4.80859E-01,-4.55469E-03
1.1452E-02,4.57422E-01,-4.64844E-03
1.1456E-02,4.34766E-01,-5.02344E-03
1.1460E-02,4.16016E-01,-5.67969E-03
1.1464E-02,4.02734E-01,-6.30469E-03
1.1468E-02,3.87109E-01,-6.25781E-03
1.1472E-02,3.69922E-01,-7.35156E-03
1.1476E-02,3.33984E-01,-7.86719E-03
1.1480E-02,2.89453E-01,-8.97656E-03
1.1484E-02,2.63672E-01,-8.80469E-03
1.1488E-02,2.51172E-01,-8.53906E-03
1.1492E-02,2.31641E-01,-8.75781E-03
1.1496E-02,2.18359E-01,-8.88281E-03
1.1500E-02,2.01953E-01,-9.10156E-03
1.1504E-02,1.55859E-01,-1.04297E-02
1.1508E-02,9.17969E-02,-1.17422E-02
1.1512E-02,4.72656E-02,-1.27109E-02
1.1516E-02,2.61719E-02,-1.29609E-02
1.1520E-02,1.21094E-02,-1.31484E-02
1.1524E-02,1.17188E-03,-1.33047E-02
1.1528E-02,-3.90625E-04,-1.34922E-02
1.1532E-02,-4.29687E-03,-1.36641E-02
1.1536E-02,3.51563E-03,-1.27891E-02
1.1540E-02,1.01172E-01,-7.89844E-03
1.1544E-02,1.89453E-01,-3.61719E-03
1.1548E-02,2.30859E-01,-2.26562E-04
1.1552E-02,2.71484E-01,2.19531E-03
1.1556E-02,3.17578E-01,3.85156E-03
1.1560E-02,3.52734E-01,6.53906E-03
1.1564E-02,3.76953E-01,8.07031E-03
1.1568E-02,3.97266E-01,9.85156E-03
1.1572E-02,4.15234E-01,1.21641E-02
1.1576E-02,4.48828E-01,1.48672E-02
1.1580E-02,4.80078E-01,1.74609E-02
1.1584E-02,5.21484E-01,1.96797E-02
1.1588E-02,5.41797E-01,2.10703E-02
1.1592E-02,5.66797E-01,2.37109E-02
1.1596E-02,5.91797E-01,2.57891E-02
1.1600E-02,6.11328E-01,2.86016E-02
1.1604E-02,6.35547E-01,3.08672E-02
1.1608E-02,6.57422E-01,3.25547E-02
1.1612E-02,6.86328E-01,3.47578E-02
1.1616E-02,7.23828E-01,3.66328E-02
1.1620E-02,7.58203E-01,4.00859E-02
1.1624E-02,7.93359E-01,4.31641E-02
1.1628E-02,8.23047E-01,4.57578E-02
1.1632E-02,8.58203E-01,4.88359E-02
1.1636E-02,8.98828E-01,5.16484E-02
1.1640E-02,9.42578E-01,5.44922E-02
1.1644E-02,9.76953E-01,5.69766E-02
1.1648E-02,1.01133E+00,6.07578E-02
1.1652E-02,1.04023E+00,6.36328E-02
1.1656E-02,1.06836E+00,6.65078E-02
1.1660E-02,1.10273E+00,6.89609E-02
1.1664E-02,1.13633E+00,7.13672E-02
1.1668E-02,1.16133E+00,7.38203E-02
1.1672E-02,1.19492E+00,7.70547E-02
1.1676E-02,1.23320E+00,8.06016E-02
1.1680E-02,1.27461E+00,8.36641E-02
1.1684E-02,1.30664E+00,8.65547E-02
1.1688E-02,1.34180E+00,9.00234E-02
1.1692E-02,1.38086E+00,9.29141E-02
1.1696E-02,1.41523E+00,9.57891E-02
1.1700E-02,1.46211E+00,1.00430E-01
1.1704E-02,1.50742E+00,1.04523E-01
1.1708E-02,1.56055E+00,1.08742E-01
1.1712E-02,1.60664E+00,1.11602E-01
1.1716E-02,1.63398E+00,1.14148E-01
1.1720E-02,1.67461E+00,1.17273E-01
1.1724E-02,1.71680E+00,1.20508E-01
1.1728E-02,1.75664E+00,1.23820E-01
1.1732E-02,1.80820E+00,1.28117E-01
1.1736E-02,1.84961E+00,1.32008E-01
1.1740E-02,1.89727E+00,1.35898E-01
1.1744E-02,1.93945E+00,1.39367E-01
1.1748E-02,1.96914E+00,1.41570E-01
1.1752E-02,2.01680E+00,1.45164E-01
1.1756E-02,2.06680E+00,1.49555E-01
1.1760E-02,2.11445E+00,1.52680E-01
1.1764E-02,2.15352E+00,1.56039E-01
1.1768E-02,2.18477E+00,1.58430E-01
1.1772E-02,2.22227E+00,1.61445E-01
1.1776E-02,2.26680E+00,1.64992E-01
1.1780E-02,2.31523E+00,1.68523E-01
1.1784E-02,2.35742E+00,1.72211E-01
1.1788E-02,2.39180E+00,1.74461E-01
1.1792E-02,2.43398E+00,1.77398E-01
1.1796E-02,2.47383E+00,1.81211E-01
1.1800E-02,2.51211E+00,1.83695E-01
1.1804E-02,2.56211E+00,1.87336E-01
1.1808E-02,2.61211E+00,1.90445E-01
1.1812E-02,2.64961E+00,1.92492E-01
1.1816E-02,2.69492E+00,1.95945E-01
1.1820E-02,2.74961E+00,1.99758E-01
1.1824E-02,2.79805E+00,2.03148E-01
1.1828E-02,2.84023E+00,2.05664E-01
1.1832E-02,2.88164E+00,2.08367E-01
1.1836E-02,2.90508E+00,2.10039E-01
1.1840E-02,2.94570E+00,2.13242E-01
1.1844E-02,2.98633E+00,2.15602E-01
1.1848E-02,3.02852E+00,2.18539E-01
1.1852E-02,3.06914E+00,2.21086E-01
1.1856E-02,3.09180E+00,2.22492E-01
1.1860E-02,3.13164E+00,2.25133E-01
1.1864E-02,3.16289E+00,2.26820E-01
1.1868E-02,3.20898E+00,2.29117E-01
1.1872E-02,3.23945E+00,2.30664E-01
1.1876E-02,3.28320E+00,2.33039E-01
1.1880E-02,3.31445E+00,2.35648E-01
1.1884E-02,3.33320E+00,2.36836E-01
1.1888E-02,3.35117E+00,2.37664E-01
1.1892E-02,3.38164E+00,2.38055E-01
1.1896E-02,3.41055E+00,2.40070E-01
1.1900E-02,3.46055E+00,2.42133E-01
1.1904E-02,3.48867E+00,2.43586E-01
1.1908E-02,3.50664E+00,2.44773E-01
1.1912E-02,3.52930E+00,2.46164E-01
1.1916E-02,3.54414E+00,2.47195E-01
1.1920E-02,3.56992E+00,2.49070E-01
1.1924E-02,3.59648E+00,2.49023E-01
1.1928E-02,3.62852E+00,2.50742E-01
1.1932E-02,3.64805E+00,2.50539E-01
1.1936E-02,3.66055E+00,2.49992E-01
1.1940E-02,3.66992E+00,2.50336E-01
1.1944E-02,3.69023E+00,2.50242E-01
1.1948E-02,3.69727E+00,2.50180E-01
1.1952E-02,3.71758E+00,2.50508E-01
1.1956E-02,3.73867E+00,2.51227E-01
1.1960E-02,3.76680E+00,2.52086E-01
1.1964E-02,3.79023E+00,2.52289E-01
1.1968E-02,3.79648E+00,2.52289E-01
1.1972E-02,3.82383E+00,2.52586E-01
1.1976E-02,3.83555E+00,2.51883E-01
1.1980E-02,3.84258E+00,2.51336E-01
1.1984E-02,3.85898E+00,2.50727E-01
1.1988E-02,3.86758E+00,2.49523E-01
1.1992E-02,3.87305E+00,2.48539E-01
1.1996E-02,3.86992E+00,2.48133E-01
1.2000E-02,3.88008E+00,2.46539E-01
1.2004E-02,3.87617E+00,2.44430E-01
1.2008E-02,3.87148E+00,2.43039E-01
1.2012E-02,3.87539E+00,2.42617E-01
1.2016E-02,3.88242E+00,2.41164E-01
1.2020E-02,3.87695E+00,2.38977E-01
1.2024E-02,3.87305E+00,2.37930E-01
1.2028E-02,3.88086E+00,2.36430E-01
1.2032E-02,3.87383E+00,2.34258E-01
1.2036E-02,3.86289E+00,2.32664E-01
1.2040E-02,3.84883E+00,2.30570E-01
1.2044E-02,3.85352E+00,2.29211E-01
1.2048E-02,3.85195E+00,2.27211E-01
1.2052E-02,3.82461E+00,2.24680E-01
1.2056E-02,3.83008E+00,2.23180E-01
1.2060E-02,3.81836E+00,2.20633E-01
1.2064E-02,3.80664E+00,2.18898E-01
1.2068E-02,3.79023E+00,2.17148E-01
1.2072E-02,3.77227E+00,2.14930E-01
1.2076E-02,3.75898E+00,2.12367E-01
1.2080E-02,3.74180E+00,2.09508E-01
1.2084E-02,3.72695E+00,2.07711E-01
1.2088E-02,3.71602E+00,2.05320E-01
1.2092E-02,3.69961E+00,2.02789E-01
1.2096E-02,3.66992E+00,1.99383E-01
1.2100E-02,3.64961E+00,1.96242E-01
1.2104E-02,3.62852E+00,1.93586E-01
1.2108E-02,3.60820E+00,1.90242E-01
1.2112E-02,3.57539E+00,1.87711E-01
1.2116E-02,3.55352E+00,1.84727E-01
1.2120E-02,3.54023E+00,1.81930E-01
1.2124E-02,3.51836E+00,1.77852E-01
1.2128E-02,3.49961E+00,1.75070E-01
1.2132E-02,3.47305E+00,1.72195E-01
1.2136E-02,3.44961E+00,1.70008E-01
1.2140E-02,3.42227E+00,1.67258E-01
1.2144E-02,3.36914E+00,1.63773E-01
1.2148E-02,3.34648E+00,1.60883E-01
1.2152E-02,3.31836E+00,1.57086E-01
1.2156E-02,3.29648E+00,1.54680E-01
1.2160E-02,3.26602E+00,1.51180E-01
1.2164E-02,3.21914E+00,1.48070E-01
1.2168E-02,3.18242E+00,1.44617E-01
1.2172E-02,3.15117E+00,1.41227E-01
1.2176E-02,3.11289E+00,1.38023E-01
1.2180E-02,3.07617E+00,1.34664E-01
1.2184E-02,3.04492E+00,1.31336E-01
1.2188E-02,3.00195E+00,1.27430E-01
1.2192E-02,2.94883E+00,1.24977E-01
1.2196E-02,2.91914E+00,1.21727E-01
1.2200E-02,2.88789E+00,1.19430E-01
1.2204E-02,2.84805E+00,1.15773E-01
1.2208E-02,2.80039E+00,1.12680E-01
1.2212E-02,2.76133E+00,1.08930E-01
1.2216E-02,2.70977E+00,1.05852E-01
1.2220E-02,2.66992E+00,1.02789E-01
1.2224E-02,2.63633E+00,1.00523E-01
1.2228E-02,2.59492E+00,9.76328E-02
1.2232E-02,2.54727E+00,9.43359E-02
1.2236E-02,2.50586E+00,9.20703E-02
1.2240E-02,2.47305E+00,8.93984E-02
1.2244E-02,2.43008E+00,8.63359E-02
1.2248E-02,2.38633E+00,8.34766E-02
1.2252E-02,2.33867E+00,8.05078E-02
1.2256E-02,2.29180E+00,7.71797E-02
1.2260E-02,2.25352E+00,7.34297E-02
1.2264E-02,2.20898E+00,7.13359E-02
1.2268E-02,2.17305E+00,6.87734E-02
1.2272E-02,2.12383E+00,6.62734E-02
1.2276E-02,2.08633E+00,6.41484E-02
1.2280E-02,2.05195E+00,6.20547E-02
1.2284E-02,2.01523E+00,5.98047E-02
1.2288E-02,1.95352E+00,5.67266E-02
1.2292E-02,1.91758E+00,5.41484E-02
1.2296E-02,1.88789E+00,5.26484E-02
1.2300E-02,1.84961E+00,5.01016E-02
1.2304E-02,1.80742E+00,4.66484E-02
1.2308E-02,1.75820E+00,4.40859E-02
1.2312E-02,1.71836E+00,4.22578E-02
1.2316E-02,1.66992E+00,4.05859E-02
1.2320E-02,1.62383E+00,3.80547E-02
1.2324E-02,1.57930E+00,3.62422E-02
1.2328E-02,1.53398E+00,3.36172E-02
1.2332E-02,1.50195E+00,3.16953E-02
1.2336E-02,1.46680E+00,3.07734E-02
1.2340E-02,1.43867E+00,3.00703E-02
1.2344E-02,1.40430E+00,2.82578E-02
1.2348E-02,1.37852E+00,2.70703E-02
1.2352E-02,1.33867E+00,2.55547E-02
1.2356E-02,1.29492E+00,2.42109E-02
1.2360E-02,1.26055E+00,2.26016E-02
1.2364E-02,1.21836E+00,2.03672E-02
1.2368E-02,1.18555E+00,1.85234E-02
1.2372E-02,1.15664E+00,1.69141E-02
1.2376E-02,1.12930E+00,1.58828E-02
1.2380E-02,1.09883E+00,1.47891E-02
1.2384E-02,1.06602E+00,1.33672E-02
1.2388E-02,1.03086E+00,1.24609E-02
1.2392E-02,9.98047E-01,1.12891E-02
1.2396E-02,9.58984E-01,1.04453E-02
1.2400E-02,9.28516E-01,9.44531E-03
1.2404E-02,8.85547E-01,9.10156E-03
1.2408E-02,8.51953E-01,8.16406E-03
1.2412E-02,8.14453E-01,6.74219E-03
1.2416E-02,7.88672E-01,5.88281E-03
1.2420E-02,7.55859E-01,4.78906E-03
1.2424E-02,7.22266E-01,4.03906E-03
1.2428E-02,6.91797E-01,3.58594E-03
1.2432E-02,6.62891E-01,2.64844E-03
1.2436E-02,6.31641E-01,1.69531E-03
1.2440E-02,6.16016E-01,1.53906E-03
1.2444E-02,6.05078E-01,5.39063E-04
1.2448E-02,5.77734E-01,-8.20312E-04
1.2452E-02,5.53516E-01,-7.57812E-04
1.2456E-02,5.43359E-01,-7.42187E-04
1.2460E-02,5.19922E-01,-1.58594E-03
1.2464E-02,4.87891E-01,-1.27344E-03
1.2468E-02,4.58984E-01,-1.61719E-03
1.2472E-02,4.31641E-01,-2.69531E-03
1.2476E-02,4.15234E-01,-3.16406E-03
1.2480E-02,4.01172E-01,-3.30469E-03
1.2484E-02,3.90234E-01,-3.64844E-03
1.2488E-02,3.69922E-01,-4.32031E-03
1.2492E-02,3.54297E-01,-4.25781E-03
1.2496E-02,3.24609E-01,-4.39844E-03
1.2500E-02,2.91797E-01,-4.99219E-03
1.2504E-02,2.10547E-01,-8.10156E-03
1.2508E-02,1.46484E-01,-1.02891E-02
1.2512E-02,8.32031E-02,-1.16328E-02
1.2516E-02,4.02344E-02,-1.27422E-02
1.2520E-02,1.91406E-02,-1.37578E-02
1.2524E-02,7.42188E-03,-1.42891E-02
1.2528E-02,1.17188E-03,-1.45078E-02
1.2532E-02,-4.29687E-03,-1.45234E-02
1.2536E-02,1.17188E-03,-1.44453E-02
1.2540E-02,1.05078E-01,-8.53906E-03
1.2544E-02,2.05078E-01,-2.80469E-03
1.2548E-02,2.63672E-01,1.19531E-03
1.2552E-02,3.43359E-01,4.67969E-03
1.2556E-02,3.93359E-01,8.49219E-03
1.2560E-02,4.17578E-01,1.06797E-02
1.2564E-02,4.42578E-01,1.28672E-02
1.2568E-02,4.65234E-01,1.43203E-02
1.2572E-02,5.08984E-01,1.72422E-02
1.2576E-02,5.48047E-01,2.01797E-02
1.2580E-02,5.76953E-01,2.23984E-02
1.2584E-02,5.92578E-01,2.32266E-02
1.2588E-02,5.98047E-01,2.41953E-02
1.2592E-02,6.19922E-01,2.69297E-02
1.2596E-02,6.45703E-01,2.95391E-02
1.2600E-02,6.69922E-01,3.18672E-02
1.2604E-02,7.15234E-01,3.43047E-02
1.2608E-02,7.55859E-01,3.67734E-02
1.2612E-02,7.82422E-01,3.88516E-02
1.2616E-02,8.00391E-01,4.08672E-02
1.2620E-02,8.25391E-01,4.32578E-02
1.2624E-02,8.55078E-01,4.49922E-02
1.2628E-02,8.90234E-01,4.77422E-02
1.2632E-02,9.36328E-01,5.10234E-02
1.2636E-02,9.83203E-01,5.43828E-02
1.2640E-02,1.00820E+00,5.66172E-02
1.2644E-02,1.02852E+00,5.89609E-02
1.2648E-02,1.05586E+00,6.21484E-02
1.2652E-02,1.08867E+00,6.45547E-02
1.2656E-02,1.11211E+00,6.69766E-02
1.2660E-02,1.14961E+00,7.02891E-02
1.2664E-02,1.18945E+00,7.33203E-02
1.2668E-02,1.21211E+00,7.62109E-02
1.2672E-02,1.25117E+00,7.95391E-02
1.2676E-02,1.29492E+00,8.37891E-02
1.2680E-02,1.32930E+00,8.65547E-02
1.2684E-02,1.36133E+00,8.90078E-02
1.2688E-02,1.39805E+00,9.29609E-02
1.2692E-02,1.42773E+00,9.53984E-02
1.2696E-02,1.45977E+00,9.85078E-02
1.2700E-02,1.50273E+00,1.01148E-01
1.2704E-02,1.54648E+00,1.04461E-01
1.2708E-02,1.57930E+00,1.07414E-01
1.2712E-02,1.61367E+00,1.10102E-01
1.2716E-02,1.65820E+00,1.13867E-01
1.2720E-02,1.71680E+00,1.18477E-01
1.2724E-02,1.75508E+00,1.21586E-01
1.2728E-02,1.79492E+00,1.24883E-01
1.2732E-02,1.83164E+00,1.27898E-01
1.2736E-02,1.87617E+00,1.32055E-01
1.2740E-02,1.91602E+00,1.34992E-01
1.2744E-02,1.95508E+00,1.38148E-01
1.2748E-02,1.98945E+00,1.41273E-01
1.2752E-02,2.04336E+00,1.44852E-01
1.2756E-02,2.09023E+00,1.48570E-01
1.2760E-02,2.13008E+00,1.51211E-01
1.2764E-02,2.17227E+00,1.54523E-01
1.2768E-02,2.21133E+00,1.58273E-01
1.2772E-02,2.25820E+00,1.61914E-01
1.2776E-02,2.29258E+00,1.65133E-01
1.2780E-02,2.33477E+00,1.68023E-01
1.2784E-02,2.36602E+00,1.70742E-01
1.2788E-02,2.41133E+00,1.74086E-01
1.2792E-02,2.44805E+00,1.76695E-01
1.2796E-02,2.48867E+00,1.79836E-01
1.2800E-02,2.52695E+00,1.82523E-01
1.2804E-02,2.57695E+00,1.85617E-01
1.2808E-02,2.60508E+00,1.87445E-01
1.2812E-02,2.66133E+00,1.90664E-01
1.2816E-02,2.70273E+00,1.92977E-01
1.2820E-02,2.74102E+00,1.95914E-01
1.2824E-02,2.78008E+00,1.98820E-01
1.2828E-02,2.82305E+00,2.00898E-01
1.2832E-02,2.86211E+00,2.03633E-01
1.2836E-02,2.89336E+00,2.06164E-01
1.2840E-02,2.92461E+00,2.08102E-01
