[s],CH3[V]
3.3020E-04,-5.12109E-03
3.3030E-04,-5.16797E-03
3.3040E-04,-5.30859E-03
3.3050E-04,-5.42578E-03
3.3060E-04,-5.70703E-03
3.3070E-04,-5.68359E-03
3.3080E-04,-5.97266E-03
3.3090E-04,-6.12109E-03
3.3100E-04,-6.10547E-03
3.3110E-04,-6.11328E-03
3.3120E-04,-6.14453E-03
3.3130E-04,-6.12109E-03
3.3140E-04,-6.26953E-03
3.3150E-04,-6.14453E-03
3.3160E-04,-6.39453E-03
3.3170E-04,-6.33203E-03
3.3180E-04,-6.29297E-03
3.3190E-04,-6.42578E-03
3.3200E-04,-6.41016E-03
3.3210E-04,-6.44141E-03
3.3220E-04,-6.35547E-03
3.3230E-04,-6.54297E-03
3.3240E-04,-6.41016E-03
3.3250E-04,-6.58203E-03
3.3260E-04,-6.61328E-03
3.3270E-04,-6.74609E-03
3.3280E-04,-6.89453E-03
3.3290E-04,-6.93359E-03
3.3300E-04,-6.91797E-03
3.3310E-04,-6.74609E-03
3.3320E-04,-6.77734E-03
3.3330E-04,-6.82422E-03
3.3340E-04,-6.64453E-03
3.3350E-04,-6.78516E-03
3.3360E-04,-6.82422E-03
3.3370E-04,-6.78516E-03
3.3380E-04,-6.51172E-03
3.3390E-04,-6.51953E-03
3.3400E-04,-6.57422E-03
3.3410E-04,-6.26172E-03
3.3420E-04,-6.26953E-03
3.3430E-04,-6.35547E-03
3.3440E-04,-6.15234E-03
3.3450E-04,-6.11328E-03
3.3460E-04,-6.05859E-03
3.3470E-04,-5.97266E-03
3.3480E-04,-5.91016E-03
3.3490E-04,-5.89453E-03
3.3500E-04,-5.72266E-03
3.3510E-04,-5.58203E-03
3.3520E-04,-5.51172E-03
3.3530E-04,-5.44922E-03
3.3540E-04,-5.44141E-03
3.3550E-04,-5.33203E-03
3.3560E-04,-5.21484E-03
3.3570E-04,-5.12109E-03
3.3580E-04,-5.16016E-03
3.3590E-04,-5.14453E-03
3.3600E-04,-5.21484E-03
3.3610E-04,-5.02734E-03
3.3620E-04,-4.87891E-03
3.3630E-04,-4.76953E-03
3.3640E-04,-4.60547E-03
3.3650E-04,-4.57422E-03
3.3660E-04,-4.55859E-03
3.3670E-04,-4.40234E-03
3.3680E-04,-4.36328E-03
3.3690E-04,-4.19141E-03
3.3700E-04,-3.93359E-03
3.3710E-04,-3.86328E-03
3.3720E-04,-3.82422E-03
3.3730E-04,-3.69922E-03
3.3740E-04,-3.48047E-03
3.3750E-04,-3.19922E-03
3.3760E-04,-3.23828E-03
3.3770E-04,-2.71484E-03
3.3780E-04,-2.64453E-03
3.3790E-04,-2.55859E-03
3.3800E-04,-2.51953E-03
3.3810E-04,-2.48047E-03
3.3820E-04,-2.08984E-03
3.3830E-04,-1.89453E-03
3.3840E-04,-1.74609E-03
3.3850E-04,-1.44141E-03
3.3860E-04,-1.41016E-03
3.3870E-04,-1.33203E-03
3.3880E-04,-1.18359E-03
3.3890E-04,-8.78906E-04
3.3900E-04,-7.38281E-04
3.3910E-04,-6.60156E-04
3.3920E-04,-7.07031E-04
3.3930E-04,-4.72656E-04
3.3940E-04,-1.28906E-04
3.3950E-04,-3.08594E-04
3.3960E-04,-2.07031E-04
3.3970E-04,1.17188E-05
3.3980E-04,-1.21094E-04
3.3990E-04,-3.51563E-05
3.4000E-04,-9.76562E-05
3.4010E-04,-1.95312E-05
3.4020E-04,1.17188E-05
3.4030E-04,1.28906E-04
3.4040E-04,1.21094E-04
3.4050E-04,4.29688E-05
3.4060E-04,3.51563E-05
3.4070E-04,-5.07812E-05
3.4080E-04,2.46094E-04
3.4090E-04,2.14844E-04
3.4100E-04,1.60156E-04
3.4110E-04,8.98438E-05
3.4120E-04,-3.51563E-05
3.4130E-04,1.28906E-04
3.4140E-04,2.92969E-04
3.4150E-04,1.91406E-04
3.4160E-04,2.22656E-04
3.4170E-04,1.52344E-04
3.4180E-04,1.21094E-04
3.4190E-04,1.91406E-04
3.4200E-04,3.16406E-04
3.4210E-04,1.83594E-04
3.4220E-04,8.98438E-05
3.4230E-04,8.98438E-05
3.4240E-04,-1.17188E-05
3.4250E-04,-1.95312E-05
3.4260E-04,1.17188E-05
3.4270E-04,1.52344E-04
3.4280E-04,-5.85938E-05
3.4290E-04,1.13281E-04
3.4300E-04,1.21094E-04
3.4310E-04,-1.17188E-05
3.4320E-04,-1.67969E-04
3.4330E-04,-1.67969E-04
3.4340E-04,-9.76562E-05
3.4350E-04,-1.67969E-04
3.4360E-04,-3.47656E-04
3.4370E-04,-1.67969E-04
3.4380E-04,-2.92969E-04
3.4390E-04,-2.77344E-04
3.4400E-04,-4.57031E-04
3.4410E-04,-4.80469E-04
3.4420E-04,-4.96094E-04
3.4430E-04,-6.52344E-04
3.4440E-04,-7.07031E-04
3.4450E-04,-7.77344E-04
3.4460E-04,-6.67969E-04
3.4470E-04,-8.47656E-04
3.4480E-04,-8.63281E-04
3.4490E-04,-8.94531E-04
3.4500E-04,-9.33594E-04
3.4510E-04,-1.16016E-03
3.4520E-04,-1.29297E-03
3.4530E-04,-1.41016E-03
3.4540E-04,-1.38672E-03
3.4550E-04,-1.71484E-03
3.4560E-04,-1.71484E-03
3.4570E-04,-1.92578E-03
3.4580E-04,-2.07422E-03
3.4590E-04,-2.11328E-03
3.4600E-04,-2.23047E-03
3.4610E-04,-2.37891E-03
3.4620E-04,-2.66797E-03
3.4630E-04,-2.87109E-03
3.4640E-04,-2.94922E-03
3.4650E-04,-2.92578E-03
3.4660E-04,-3.26953E-03
3.4670E-04,-3.30078E-03
3.4680E-04,-3.44141E-03
3.4690E-04,-3.51953E-03
3.4700E-04,-3.64453E-03
3.4710E-04,-3.57422E-03
3.4720E-04,-3.67578E-03
3.4730E-04,-3.69922E-03
3.4740E-04,-3.98047E-03
3.4750E-04,-4.03516E-03
3.4760E-04,-4.12109E-03
3.4770E-04,-3.97266E-03
3.4780E-04,-4.04297E-03
3.4790E-04,-4.12109E-03
3.4800E-04,-4.21484E-03
3.4810E-04,-4.15234E-03
3.4820E-04,-4.27734E-03
3.4830E-04,-4.34766E-03
3.4840E-04,-4.36328E-03
3.4850E-04,-4.39453E-03
3.4860E-04,-4.34766E-03
3.4870E-04,-4.49609E-03
3.4880E-04,-4.47266E-03
3.4890E-04,-4.46484E-03
3.4900E-04,-4.55859E-03
3.4910E-04,-4.55859E-03
3.4920E-04,-4.45703E-03
3.4930E-04,-4.48828E-03
3.4940E-04,-4.65234E-03
3.4950E-04,-4.51172E-03
3.4960E-04,-4.57422E-03
3.4970E-04,-4.55859E-03
3.4980E-04,-4.53516E-03
3.4990E-04,-4.50391E-03
3.5000E-04,-4.58203E-03
3.5010E-04,-4.37891E-03
3.5020E-04,-4.34766E-03
3.5030E-04,-4.61328E-03
3.5040E-04,-4.42578E-03
3.5050E-04,-4.35547E-03
3.5060E-04,-4.39453E-03
3.5070E-04,-4.31641E-03
3.5080E-04,-4.60547E-03
3.5090E-04,-4.43359E-03
3.5100E-04,-4.32422E-03
3.5110E-04,-4.37891E-03
3.5120E-04,-4.39453E-03
3.5130E-04,-4.34766E-03
3.5140E-04,-4.41797E-03
3.5150E-04,-3.98047E-03
3.5160E-04,-3.98047E-03
3.5170E-04,-3.94141E-03
3.5180E-04,-3.81641E-03
3.5190E-04,-3.67578E-03
3.5200E-04,-3.62109E-03
3.5210E-04,-3.46484E-03
3.5220E-04,-3.27734E-03
3.5230E-04,-3.27734E-03
3.5240E-04,-3.16797E-03
3.5250E-04,-2.97266E-03
3.5260E-04,-3.16016E-03
3.5270E-04,-2.91797E-03
3.5280E-04,-2.91016E-03
3.5290E-04,-2.83203E-03
3.5300E-04,-2.78516E-03
3.5310E-04,-2.98047E-03
3.5320E-04,-2.81641E-03
3.5330E-04,-2.91016E-03
3.5340E-04,-2.85547E-03
3.5350E-04,-2.92578E-03
3.5360E-04,-2.87891E-03
3.5370E-04,-2.81641E-03
3.5380E-04,-2.60547E-03
3.5390E-04,-2.64453E-03
3.5400E-04,-2.51953E-03
3.5410E-04,-2.46484E-03
3.5420E-04,-2.28516E-03
3.5430E-04,-2.24609E-03
3.5440E-04,-2.14453E-03
3.5450E-04,-2.16016E-03
3.5460E-04,-2.03516E-03
3.5470E-04,-1.86328E-03
3.5480E-04,-1.74609E-03
3.5490E-04,-1.77734E-03
3.5500E-04,-1.60547E-03
3.5510E-04,-1.45703E-03
3.5520E-04,-1.22266E-03
3.5530E-04,-1.32422E-03
3.5540E-04,-1.07422E-03
3.5550E-04,-8.08594E-04
3.5560E-04,-1.03516E-03
3.5570E-04,-9.64844E-04
3.5580E-04,-7.22656E-04
3.5590E-04,-9.49219E-04
3.5600E-04,-6.99219E-04
3.5610E-04,-5.82031E-04
3.5620E-04,-5.19531E-04
3.5630E-04,-2.69531E-04
3.5640E-04,-5.66406E-04
3.5650E-04,-4.57031E-04
3.5660E-04,-3.32031E-04
3.5670E-04,-3.39844E-04
3.5680E-04,-3.08594E-04
3.5690E-04,-3.47656E-04
3.5700E-04,-4.96094E-04
3.5710E-04,-3.47656E-04
3.5720E-04,-4.10156E-04
3.5730E-04,-3.71094E-04
3.5740E-04,-5.42969E-04
3.5750E-04,-4.88281E-04
3.5760E-04,-6.28906E-04
3.5770E-04,-4.88281E-04
3.5780E-04,-5.89844E-04
3.5790E-04,-6.91406E-04
3.5800E-04,-5.42969E-04
3.5810E-04,-6.36719E-04
3.5820E-04,-5.89844E-04
3.5830E-04,-6.21094E-04
3.5840E-04,-6.67969E-04
3.5850E-04,-5.89844E-04
3.5860E-04,-6.28906E-04
3.5870E-04,-6.60156E-04
3.5880E-04,-7.22656E-04
3.5890E-04,-6.83594E-04
3.5900E-04,-7.07031E-04
3.5910E-04,-8.00781E-04
3.5920E-04,-7.07031E-04
3.5930E-04,-9.10156E-04
3.5940E-04,-7.69531E-04
3.5950E-04,-9.17969E-04
3.5960E-04,-8.08594E-04
3.5970E-04,-9.02344E-04
3.5980E-04,-8.94531E-04
3.5990E-04,-9.80469E-04
3.6000E-04,-1.32422E-03
3.6010E-04,-1.29297E-03
3.6020E-04,-1.36328E-03
3.6030E-04,-1.53516E-03
3.6040E-04,-1.40234E-03
3.6050E-04,-1.57422E-03
3.6060E-04,-1.54297E-03
3.6070E-04,-1.62109E-03
3.6080E-04,-1.44141E-03
3.6090E-04,-1.79297E-03
3.6100E-04,-1.63672E-03
3.6110E-04,-1.56641E-03
3.6120E-04,-1.67578E-03
3.6130E-04,-1.82422E-03
3.6140E-04,-1.81641E-03
3.6150E-04,-1.86328E-03
3.6160E-04,-1.80859E-03
3.6170E-04,-1.87891E-03
3.6180E-04,-1.87891E-03
3.6190E-04,-1.96484E-03
3.6200E-04,-2.10547E-03
3.6210E-04,-2.01953E-03
3.6220E-04,-2.09766E-03
3.6230E-04,-1.92578E-03
3.6240E-04,-2.02734E-03
3.6250E-04,-2.14453E-03
3.6260E-04,-2.18359E-03
3.6270E-04,-2.23047E-03
3.6280E-04,-2.04297E-03
3.6290E-04,-2.05859E-03
3.6300E-04,-2.27734E-03
3.6310E-04,-2.21484E-03
3.6320E-04,-2.24609E-03
3.6330E-04,-2.42578E-03
3.6340E-04,-2.30078E-03
3.6350E-04,-2.27734E-03
3.6360E-04,-2.43359E-03
3.6370E-04,-2.30078E-03
3.6380E-04,-2.63672E-03
3.6390E-04,-2.48047E-03
3.6400E-04,-2.69141E-03
3.6410E-04,-2.83203E-03
3.6420E-04,-2.83984E-03
3.6430E-04,-2.97266E-03
3.6440E-04,-2.94141E-03
3.6450E-04,-3.08203E-03
3.6460E-04,-3.23047E-03
3.6470E-04,-3.23828E-03
3.6480E-04,-3.26172E-03
3.6490E-04,-3.27734E-03
3.6500E-04,-3.54297E-03
3.6510E-04,-3.48828E-03
3.6520E-04,-3.46484E-03
3.6530E-04,-3.40234E-03
3.6540E-04,-3.30859E-03
3.6550E-04,-3.41797E-03
3.6560E-04,-3.30078E-03
3.6570E-04,-3.22266E-03
3.6580E-04,-3.18359E-03
3.6590E-04,-3.01172E-03
3.6600E-04,-3.04297E-03
3.6610E-04,-2.74609E-03
3.6620E-04,-2.92578E-03
3.6630E-04,-2.80078E-03
3.6640E-04,-2.70703E-03
3.6650E-04,-2.78516E-03
3.6660E-04,-2.55859E-03
3.6670E-04,-2.51953E-03
3.6680E-04,-2.60547E-03
3.6690E-04,-2.51953E-03
3.6700E-04,-2.51953E-03
3.6710E-04,-2.37891E-03
3.6720E-04,-2.52734E-03
3.6730E-04,-2.27734E-03
3.6740E-04,-2.49609E-03
3.6750E-04,-2.35547E-03
3.6760E-04,-2.52734E-03
3.6770E-04,-2.30859E-03
3.6780E-04,-2.42578E-03
3.6790E-04,-2.37109E-03
3.6800E-04,-2.58984E-03
3.6810E-04,-2.34766E-03
3.6820E-04,-2.24609E-03
3.6830E-04,-2.37109E-03
3.6840E-04,-2.20703E-03
3.6850E-04,-2.18359E-03
3.6860E-04,-2.23828E-03
3.6870E-04,-2.17578E-03
3.6880E-04,-2.24609E-03
3.6890E-04,-1.97266E-03
3.6900E-04,-1.94922E-03
3.6910E-04,-1.99609E-03
3.6920E-04,-1.80859E-03
3.6930E-04,-1.70703E-03
3.6940E-04,-1.60547E-03
3.6950E-04,-1.38672E-03
3.6960E-04,-1.35547E-03
3.6970E-04,-1.24609E-03
3.6980E-04,-1.33984E-03
3.6990E-04,-1.35547E-03
3.7000E-04,-1.08203E-03
3.7010E-04,-1.01172E-03
3.7020E-04,-1.16016E-03
3.7030E-04,-1.12891E-03
3.7040E-04,-9.33594E-04
3.7050E-04,-9.33594E-04
3.7060E-04,-9.49219E-04
3.7070E-04,-8.71094E-04
3.7080E-04,-1.00391E-03
3.7090E-04,-9.80469E-04
3.7100E-04,-8.78906E-04
3.7110E-04,-8.47656E-04
3.7120E-04,-9.10156E-04
3.7130E-04,-8.08594E-04
3.7140E-04,-9.33594E-04
3.7150E-04,-8.71094E-04
3.7160E-04,-8.63281E-04
3.7170E-04,-7.77344E-04
3.7180E-04,-8.32031E-04
3.7190E-04,-8.78906E-04
3.7200E-04,-5.27344E-04
3.7210E-04,-6.21094E-04
3.7220E-04,-5.50781E-04
3.7230E-04,-5.66406E-04
3.7240E-04,-8.24219E-04
3.7250E-04,-6.13281E-04
3.7260E-04,-4.49219E-04
3.7270E-04,-5.58594E-04
3.7280E-04,-5.89844E-04
3.7290E-04,-5.82031E-04
3.7300E-04,-6.21094E-04
3.7310E-04,-3.16406E-04
3.7320E-04,-4.96094E-04
3.7330E-04,-2.46094E-04
3.7340E-04,-3.39844E-04
3.7350E-04,-2.92969E-04
3.7360E-04,-2.38281E-04
3.7370E-04,-8.98437E-05
3.7380E-04,-1.60156E-04
3.7390E-04,-2.46094E-04
3.7400E-04,-5.07812E-05
3.7410E-04,-1.21094E-04
3.7420E-04,-5.85938E-05
3.7430E-04,4.29688E-05
3.7440E-04,1.95313E-05
3.7450E-04,1.75781E-04
3.7460E-04,3.00781E-04
3.7470E-04,3.32031E-04
3.7480E-04,6.05469E-04
3.7490E-04,5.74219E-04
3.7500E-04,4.96094E-04
3.7510E-04,7.85156E-04
3.7520E-04,7.07031E-04
3.7530E-04,8.08594E-04
3.7540E-04,7.61719E-04
3.7550E-04,1.06641E-03
3.7560E-04,9.88281E-04
3.7570E-04,9.72656E-04
3.7580E-04,9.17969E-04
3.7590E-04,8.63281E-04
3.7600E-04,1.04297E-03
3.7610E-04,9.02344E-04
3.7620E-04,1.00391E-03
3.7630E-04,1.05859E-03
3.7640E-04,1.12891E-03
3.7650E-04,1.14453E-03
3.7660E-04,1.14453E-03
3.7670E-04,1.16016E-03
3.7680E-04,1.24609E-03
3.7690E-04,1.21484E-03
3.7700E-04,1.28516E-03
3.7710E-04,1.13672E-03
3.7720E-04,1.37891E-03
3.7730E-04,1.34766E-03
3.7740E-04,1.37109E-03
3.7750E-04,1.46484E-03
3.7760E-04,1.62109E-03
3.7770E-04,1.48047E-03
3.7780E-04,1.67578E-03
3.7790E-04,1.59766E-03
3.7800E-04,1.73828E-03
3.7810E-04,1.76172E-03
3.7820E-04,1.69922E-03
3.7830E-04,1.84766E-03
3.7840E-04,1.90234E-03
3.7850E-04,1.80078E-03
3.7860E-04,1.69922E-03
3.7870E-04,1.66797E-03
3.7880E-04,1.65234E-03
3.7890E-04,1.60547E-03
3.7900E-04,1.62109E-03
3.7910E-04,1.49609E-03
3.7920E-04,1.41797E-03
3.7930E-04,1.39453E-03
3.7940E-04,1.45703E-03
3.7950E-04,1.39453E-03
3.7960E-04,1.37109E-03
3.7970E-04,1.25391E-03
3.7980E-04,1.12891E-03
3.7990E-04,1.13672E-03
3.8000E-04,1.13672E-03
3.8010E-04,1.12891E-03
3.8020E-04,1.25391E-03
3.8030E-04,1.12891E-03
3.8040E-04,1.10547E-03
3.8050E-04,1.13672E-03
3.8060E-04,1.13672E-03
3.8070E-04,1.19922E-03
3.8080E-04,1.16016E-03
3.8090E-04,1.37109E-03
3.8100E-04,1.14453E-03
3.8110E-04,1.30859E-03
3.8120E-04,1.32422E-03
3.8130E-04,1.30078E-03
3.8140E-04,1.23828E-03
3.8150E-04,1.32422E-03
3.8160E-04,1.21484E-03
3.8170E-04,1.30078E-03
3.8180E-04,1.44141E-03
3.8190E-04,1.49609E-03
3.8200E-04,1.45703E-03
3.8210E-04,1.24609E-03
3.8220E-04,1.33984E-03
3.8230E-04,1.28516E-03
3.8240E-04,1.19922E-03
3.8250E-04,1.13672E-03
3.8260E-04,1.10547E-03
3.8270E-04,1.01953E-03
3.8280E-04,1.10547E-03
3.8290E-04,8.78906E-04
3.8300E-04,1.05859E-03
3.8310E-04,9.49219E-04
3.8320E-04,8.86719E-04
3.8330E-04,1.16016E-03
3.8340E-04,9.33594E-04
3.8350E-04,9.33594E-04
3.8360E-04,9.64844E-04
3.8370E-04,1.06641E-03
3.8380E-04,1.07422E-03
3.8390E-04,1.05859E-03
3.8400E-04,1.06641E-03
3.8410E-04,1.18359E-03
3.8420E-04,1.23828E-03
3.8430E-04,1.21484E-03
3.8440E-04,1.19922E-03
3.8450E-04,1.13672E-03
3.8460E-04,1.00391E-03
3.8470E-04,1.26953E-03
3.8480E-04,1.24609E-03
3.8490E-04,1.30078E-03
3.8500E-04,1.08984E-03
3.8510E-04,1.23047E-03
3.8520E-04,1.13672E-03
3.8530E-04,1.28516E-03
3.8540E-04,1.30078E-03
3.8550E-04,1.33984E-03
3.8560E-04,1.37891E-03
3.8570E-04,1.41016E-03
3.8580E-04,1.73828E-03
3.8590E-04,1.97266E-03
3.8600E-04,2.08203E-03
3.8610E-04,2.27734E-03
3.8620E-04,2.30859E-03
3.8630E-04,2.44141E-03
3.8640E-04,2.55078E-03
3.8650E-04,2.62109E-03
3.8660E-04,2.69141E-03
3.8670E-04,2.96484E-03
3.8680E-04,3.06641E-03
3.8690E-04,2.88672E-03
3.8700E-04,2.92578E-03
3.8710E-04,2.98047E-03
3.8720E-04,2.93359E-03
3.8730E-04,2.99609E-03
3.8740E-04,2.83203E-03
3.8750E-04,2.78516E-03
3.8760E-04,3.13672E-03
3.8770E-04,2.58203E-03
3.8780E-04,2.83203E-03
3.8790E-04,2.58984E-03
3.8800E-04,2.65234E-03
3.8810E-04,2.61328E-03
3.8820E-04,2.54297E-03
3.8830E-04,2.55859E-03
3.8840E-04,2.36328E-03
3.8850E-04,2.23047E-03
3.8860E-04,2.09766E-03
3.8870E-04,2.26172E-03
3.8880E-04,2.16016E-03
3.8890E-04,1.95703E-03
3.8900E-04,2.01172E-03
3.8910E-04,2.02734E-03
3.8920E-04,1.73828E-03
3.8930E-04,1.76172E-03
3.8940E-04,1.62891E-03
3.8950E-04,1.80859E-03
3.8960E-04,1.70703E-03
3.8970E-04,1.55859E-03
3.8980E-04,1.52734E-03
3.8990E-04,1.55078E-03
3.9000E-04,1.52734E-03
3.9010E-04,1.39453E-03
3.9020E-04,1.32422E-03
3.9030E-04,1.23828E-03
3.9040E-04,1.31641E-03
3.9050E-04,1.44922E-03
3.9060E-04,1.32422E-03
3.9070E-04,1.41797E-03
3.9080E-04,1.37891E-03
3.9090E-04,1.58984E-03
3.9100E-04,1.83203E-03
3.9110E-04,1.83203E-03
3.9120E-04,1.87109E-03
3.9130E-04,2.12109E-03
3.9140E-04,2.08203E-03
3.9150E-04,2.34766E-03
3.9160E-04,2.47266E-03
3.9170E-04,2.44922E-03
3.9180E-04,2.53516E-03
3.9190E-04,2.57422E-03
3.9200E-04,2.79297E-03
3.9210E-04,2.76953E-03
3.9220E-04,2.95703E-03
3.9230E-04,3.00391E-03
3.9240E-04,3.11328E-03
3.9250E-04,3.14453E-03
3.9260E-04,3.03516E-03
3.9270E-04,3.22266E-03
3.9280E-04,3.18359E-03
3.9290E-04,3.14453E-03
3.9300E-04,3.23828E-03
3.9310E-04,3.19141E-03
3.9320E-04,3.45703E-03
3.9330E-04,3.32422E-03
3.9340E-04,3.36328E-03
3.9350E-04,3.27734E-03
3.9360E-04,3.33203E-03
3.9370E-04,3.31641E-03
3.9380E-04,3.34766E-03
3.9390E-04,3.34766E-03
3.9400E-04,3.42578E-03
3.9410E-04,3.44922E-03
3.9420E-04,3.44922E-03
3.9430E-04,3.50391E-03
3.9440E-04,3.53516E-03
3.9450E-04,3.18359E-03
3.9460E-04,3.32422E-03
3.9470E-04,3.19141E-03
3.9480E-04,3.04297E-03
3.9490E-04,3.03516E-03
3.9500E-04,3.04297E-03
3.9510E-04,2.91016E-03
3.9520E-04,3.03516E-03
3.9530E-04,2.86328E-03
3.9540E-04,3.03516E-03
3.9550E-04,2.79297E-03
3.9560E-04,2.81641E-03
3.9570E-04,2.74609E-03
3.9580E-04,2.69141E-03
3.9590E-04,2.73047E-03
3.9600E-04,2.86328E-03
3.9610E-04,2.58203E-03
3.9620E-04,2.54297E-03
3.9630E-04,2.58984E-03
3.9640E-04,2.58203E-03
3.9650E-04,2.37109E-03
3.9660E-04,2.46484E-03
3.9670E-04,2.50391E-03
3.9680E-04,2.29297E-03
3.9690E-04,2.26172E-03
3.9700E-04,2.30078E-03
3.9710E-04,2.23047E-03
3.9720E-04,1.81641E-03
3.9730E-04,1.99609E-03
3.9740E-04,2.06641E-03
3.9750E-04,2.16797E-03
3.9760E-04,2.12109E-03
3.9770E-04,1.91797E-03
3.9780E-04,1.95703E-03
3.9790E-04,2.01172E-03
3.9800E-04,1.91797E-03
3.9810E-04,1.91016E-03
3.9820E-04,1.85547E-03
3.9830E-04,1.85547E-03
3.9840E-04,1.87109E-03
3.9850E-04,1.94141E-03
3.9860E-04,1.70703E-03
3.9870E-04,1.83203E-03
3.9880E-04,1.69922E-03
3.9890E-04,1.76953E-03
3.9900E-04,1.85547E-03
3.9910E-04,1.70703E-03
3.9920E-04,1.72266E-03
3.9930E-04,1.72266E-03
3.9940E-04,1.85547E-03
3.9950E-04,1.78516E-03
3.9960E-04,1.83203E-03
3.9970E-04,1.78516E-03
3.9980E-04,1.76172E-03
3.9990E-04,1.88672E-03
4.0000E-04,1.70703E-03
4.0010E-04,1.77734E-03
4.0020E-04,1.69922E-03
4.0030E-04,1.76172E-03
4.0040E-04,1.73047E-03
4.0050E-04,1.60547E-03
4.0060E-04,1.48828E-03
4.0070E-04,1.63672E-03
4.0080E-04,1.37891E-03
4.0090E-04,1.41797E-03
4.0100E-04,1.44141E-03
4.0110E-04,1.23047E-03
4.0120E-04,1.13672E-03
4.0130E-04,1.17578E-03
4.0140E-04,1.19922E-03
4.0150E-04,1.13672E-03
4.0160E-04,1.02734E-03
4.0170E-04,9.64844E-04
4.0180E-04,9.64844E-04
4.0190E-04,1.00391E-03
4.0200E-04,9.72656E-04
4.0210E-04,8.47656E-04
4.0220E-04,1.06641E-03
4.0230E-04,1.05859E-03
4.0240E-04,7.85156E-04
4.0250E-04,1.12891E-03
4.0260E-04,9.33594E-04
4.0270E-04,9.02344E-04
4.0280E-04,6.75781E-04
4.0290E-04,6.83594E-04
4.0300E-04,6.67969E-04
4.0310E-04,5.97656E-04
4.0320E-04,7.38281E-04
4.0330E-04,7.14844E-04
4.0340E-04,5.27344E-04
4.0350E-04,4.10156E-04
4.0360E-04,3.24219E-04
4.0370E-04,3.71094E-04
4.0380E-04,2.53906E-04
4.0390E-04,1.75781E-04
4.0400E-04,3.32031E-04
4.0410E-04,2.30469E-04
4.0420E-04,2.14844E-04
4.0430E-04,1.21094E-04
4.0440E-04,1.83594E-04
4.0450E-04,1.44531E-04
4.0460E-04,-1.05469E-04
4.0470E-04,5.85938E-05
4.0480E-04,1.21094E-04
4.0490E-04,-1.36719E-04
4.0500E-04,-5.07812E-05
4.0510E-04,-1.75781E-04
4.0520E-04,-1.75781E-04
4.0530E-04,-2.92969E-04
4.0540E-04,-3.08594E-04
4.0550E-04,-2.92969E-04
4.0560E-04,-3.39844E-04
4.0570E-04,-4.49219E-04
4.0580E-04,-6.83594E-04
4.0590E-04,-6.28906E-04
4.0600E-04,-6.60156E-04
4.0610E-04,-5.27344E-04
4.0620E-04,-9.17969E-04
4.0630E-04,-1.01172E-03
4.0640E-04,-9.41406E-04
4.0650E-04,-8.94531E-04
4.0660E-04,-1.08984E-03
4.0670E-04,-1.36328E-03
4.0680E-04,-1.24609E-03
4.0690E-04,-1.01172E-03
4.0700E-04,-1.16016E-03
4.0710E-04,-1.28516E-03
4.0720E-04,-1.24609E-03
4.0730E-04,-9.80469E-04
4.0740E-04,-1.25391E-03
4.0750E-04,-1.08984E-03
4.0760E-04,-1.19922E-03
4.0770E-04,-1.04297E-03
4.0780E-04,-1.08984E-03
4.0790E-04,-9.72656E-04
4.0800E-04,-1.10547E-03
4.0810E-04,-1.03516E-03
4.0820E-04,-1.10547E-03
4.0830E-04,-7.92969E-04
4.0840E-04,-9.33594E-04
4.0850E-04,-8.39844E-04
4.0860E-04,-6.67969E-04
4.0870E-04,-7.53906E-04
4.0880E-04,-6.52344E-04
4.0890E-04,-7.07031E-04
4.0900E-04,-2.92969E-04
4.0910E-04,-3.71094E-04
4.0920E-04,-2.69531E-04
4.0930E-04,-1.21094E-04
4.0940E-04,-1.21094E-04
4.0950E-04,5.85938E-05
4.0960E-04,-3.51563E-05
4.0970E-04,-1.95312E-05
4.0980E-04,8.20313E-05
4.0990E-04,3.90625E-06
4.1000E-04,-2.73437E-05
4.1010E-04,1.60156E-04
4.1020E-04,-9.76562E-05
4.1030E-04,1.05469E-04
4.1040E-04,1.99219E-04
4.1050E-04,2.46094E-04
4.1060E-04,2.61719E-04
4.1070E-04,3.55469E-04
4.1080E-04,3.63281E-04
4.1090E-04,4.25781E-04
4.1100E-04,3.86719E-04
4.1110E-04,5.11719E-04
4.1120E-04,7.61719E-04
4.1130E-04,4.25781E-04
4.1140E-04,4.57031E-04
4.1150E-04,6.52344E-04
4.1160E-04,5.03906E-04
4.1170E-04,4.25781E-04
4.1180E-04,3.55469E-04
4.1190E-04,4.57031E-04
4.1200E-04,5.11719E-04
4.1210E-04,4.10156E-04
4.1220E-04,4.57031E-04
4.1230E-04,5.42969E-04
4.1240E-04,5.42969E-04
4.1250E-04,4.02344E-04
4.1260E-04,5.35156E-04
4.1270E-04,4.41406E-04
4.1280E-04,2.85156E-04
4.1290E-04,4.80469E-04
4.1300E-04,5.50781E-04
4.1310E-04,3.32031E-04
4.1320E-04,3.55469E-04
4.1330E-04,4.02344E-04
4.1340E-04,3.16406E-04
4.1350E-04,3.39844E-04
4.1360E-04,3.55469E-04
4.1370E-04,2.61719E-04
4.1380E-04,2.46094E-04
4.1390E-04,2.46094E-04
4.1400E-04,1.91406E-04
4.1410E-04,3.71094E-04
4.1420E-04,3.55469E-04
4.1430E-04,2.61719E-04
4.1440E-04,5.42969E-04
4.1450E-04,4.25781E-04
4.1460E-04,3.00781E-04
