[s],CH2[V],CH3[V]
4.4375E-02,7.52734E-01,-1.92109E-02
4.4385E-02,7.01953E-01,-2.03516E-02
4.4395E-02,6.51172E-01,-2.17109E-02
4.4405E-02,6.15234E-01,-2.44297E-02
4.4415E-02,5.78516E-01,-2.62422E-02
4.4425E-02,5.44141E-01,-2.75234E-02
4.4435E-02,4.71484E-01,-2.90703E-02
4.4445E-02,4.35547E-01,-2.98359E-02
4.4456E-02,4.13672E-01,-3.03047E-02
4.4466E-02,3.88672E-01,-3.05859E-02
4.4476E-02,3.56641E-01,-3.12891E-02
4.4486E-02,3.18359E-01,-3.14453E-02
4.4496E-02,2.77734E-01,-3.20391E-02
4.4506E-02,1.47266E-01,-3.50859E-02
4.4516E-02,3.24219E-02,-3.69609E-02
4.4526E-02,1.95312E-03,-3.75078E-02
4.4536E-02,5.82031E-02,-3.41484E-02
4.4546E-02,2.39453E-01,-2.39297E-02
4.4556E-02,3.55078E-01,-1.79141E-02
4.4566E-02,4.05859E-01,-1.38828E-02
4.4576E-02,4.33203E-01,-1.07734E-02
4.4587E-02,4.66016E-01,-8.19531E-03
4.4597E-02,5.16797E-01,-4.80469E-03
4.4607E-02,5.60547E-01,-1.58594E-03
4.4617E-02,5.91016E-01,1.11719E-03
4.4627E-02,6.25391E-01,5.24219E-03
4.4637E-02,6.63672E-01,7.78906E-03
4.4647E-02,7.27734E-01,1.20234E-02
4.4657E-02,7.83203E-01,1.59453E-02
4.4667E-02,8.25391E-01,1.99609E-02
4.4677E-02,8.80859E-01,2.46016E-02
4.4687E-02,9.55859E-01,2.98984E-02
4.4697E-02,1.00820E+00,3.42578E-02
4.4708E-02,1.04258E+00,3.73984E-02
4.4718E-02,1.09961E+00,4.24453E-02
4.4728E-02,1.15742E+00,4.68984E-02
4.4738E-02,1.20430E+00,5.09141E-02
4.4748E-02,1.25039E+00,5.50859E-02
4.4758E-02,1.31523E+00,6.06797E-02
4.4768E-02,1.36367E+00,6.44453E-02
4.4778E-02,1.40430E+00,6.76016E-02
4.4788E-02,1.44883E+00,7.16953E-02
4.4798E-02,1.50742E+00,7.57422E-02
4.4808E-02,1.57148E+00,7.93828E-02
4.4818E-02,1.62773E+00,8.32891E-02
4.4828E-02,1.66680E+00,8.57422E-02
4.4839E-02,1.72305E+00,8.96953E-02
4.4849E-02,1.78164E+00,9.31328E-02
4.4859E-02,1.82148E+00,9.49453E-02
4.4869E-02,1.85820E+00,9.74141E-02
4.4879E-02,1.89023E+00,9.90391E-02
4.4889E-02,1.92227E+00,1.01414E-01
4.4899E-02,1.95664E+00,1.02867E-01
4.4909E-02,1.98477E+00,1.03820E-01
4.4919E-02,2.03008E+00,1.05648E-01
4.4929E-02,2.06602E+00,1.06383E-01
4.4939E-02,2.08242E+00,1.06320E-01
4.4949E-02,2.08398E+00,1.05523E-01
4.4960E-02,2.10195E+00,1.05852E-01
4.4970E-02,2.13086E+00,1.06367E-01
4.4980E-02,2.14258E+00,1.04836E-01
4.4990E-02,2.14883E+00,1.03633E-01
4.5000E-02,2.16055E+00,1.02289E-01
4.5010E-02,2.17070E+00,1.02008E-01
4.5020E-02,2.16445E+00,9.96016E-02
4.5030E-02,2.15664E+00,9.72422E-02
4.5040E-02,2.14492E+00,9.41484E-02
4.5050E-02,2.12617E+00,9.07266E-02
4.5060E-02,2.11445E+00,8.87422E-02
4.5070E-02,2.10664E+00,8.61641E-02
4.5080E-02,2.09258E+00,8.36641E-02
4.5091E-02,2.06367E+00,7.96953E-02
4.5101E-02,2.03555E+00,7.58203E-02
4.5111E-02,1.99883E+00,7.17578E-02
4.5121E-02,1.95742E+00,6.75078E-02
4.5131E-02,1.93242E+00,6.44141E-02
4.5141E-02,1.89180E+00,5.96328E-02
4.5151E-02,1.85430E+00,5.47891E-02
4.5161E-02,1.81992E+00,5.09141E-02
4.5171E-02,1.77695E+00,4.68359E-02
4.5181E-02,1.73086E+00,4.29297E-02
4.5191E-02,1.67617E+00,3.86172E-02
4.5201E-02,1.62148E+00,3.45703E-02
4.5212E-02,1.57773E+00,3.07734E-02
4.5222E-02,1.51445E+00,2.69453E-02
4.5232E-02,1.45664E+00,2.26016E-02
4.5242E-02,1.40664E+00,1.81641E-02
4.5252E-02,1.36758E+00,1.52891E-02
4.5262E-02,1.30664E+00,1.12109E-02
4.5272E-02,1.25039E+00,7.58594E-03
4.5282E-02,1.21055E+00,4.03906E-03
4.5292E-02,1.16367E+00,3.20313E-04
4.5302E-02,1.10352E+00,-2.94531E-03
4.5312E-02,1.05508E+00,-5.89844E-03
4.5322E-02,1.01523E+00,-8.16406E-03
4.5332E-02,9.60547E-01,-1.08203E-02
4.5343E-02,8.83984E-01,-1.35703E-02
4.5353E-02,8.28516E-01,-1.57109E-02
4.5363E-02,7.88672E-01,-1.77109E-02
4.5373E-02,7.42578E-01,-1.86016E-02
4.5383E-02,6.89453E-01,-2.09141E-02
4.5393E-02,6.27734E-01,-2.33359E-02
4.5403E-02,5.91016E-01,-2.49922E-02
4.5413E-02,5.58203E-01,-2.57109E-02
4.5423E-02,5.24609E-01,-2.59922E-02
4.5433E-02,4.77734E-01,-2.78984E-02
4.5443E-02,4.23047E-01,-2.97109E-02
4.5453E-02,3.98828E-01,-3.01172E-02
4.5464E-02,3.65234E-01,-3.08828E-02
4.5474E-02,3.38672E-01,-3.15234E-02
4.5484E-02,3.04297E-01,-3.31016E-02
4.5494E-02,2.57422E-01,-3.38359E-02
4.5504E-02,1.62891E-01,-3.64453E-02
4.5514E-02,4.02344E-02,-3.76953E-02
4.5524E-02,4.29688E-03,-3.81797E-02
4.5534E-02,1.60156E-02,-3.73047E-02
4.5544E-02,1.95703E-01,-2.79297E-02
4.5554E-02,3.10547E-01,-2.17578E-02
4.5564E-02,3.79297E-01,-1.73984E-02
4.5574E-02,4.13672E-01,-1.36172E-02
4.5584E-02,4.43359E-01,-1.06172E-02
4.5595E-02,4.92578E-01,-7.19531E-03
4.5605E-02,5.36328E-01,-4.32031E-03
4.5615E-02,5.76953E-01,-8.04687E-04
4.5625E-02,6.07422E-01,2.53906E-03
4.5635E-02,6.34766E-01,6.08594E-03
4.5645E-02,6.93359E-01,1.01172E-02
4.5655E-02,7.46484E-01,1.33516E-02
4.5665E-02,7.97266E-01,1.78203E-02
4.5675E-02,8.38672E-01,2.12578E-02
4.5685E-02,9.13672E-01,2.62266E-02
4.5695E-02,9.64453E-01,2.97266E-02
4.5705E-02,1.00508E+00,3.31641E-02
4.5716E-02,1.05508E+00,3.80078E-02
4.5726E-02,1.10898E+00,4.26797E-02
4.5736E-02,1.15977E+00,4.63984E-02
4.5746E-02,1.20977E+00,5.07734E-02
4.5756E-02,1.25508E+00,5.48828E-02
4.5766E-02,1.30742E+00,5.91641E-02
4.5776E-02,1.35977E+00,6.25859E-02
4.5786E-02,1.41211E+00,6.71016E-02
4.5796E-02,1.45664E+00,7.11484E-02
4.5806E-02,1.50508E+00,7.44922E-02
4.5816E-02,1.55742E+00,7.78516E-02
4.5826E-02,1.60820E+00,8.08984E-02
4.5836E-02,1.66445E+00,8.44141E-02
4.5847E-02,1.70898E+00,8.72422E-02
4.5857E-02,1.76133E+00,9.03516E-02
4.5867E-02,1.79727E+00,9.20859E-02
4.5877E-02,1.83555E+00,9.43359E-02
4.5887E-02,1.86836E+00,9.59922E-02
4.5897E-02,1.91289E+00,9.86953E-02
4.5907E-02,1.94727E+00,9.95547E-02
4.5917E-02,1.96523E+00,1.00242E-01
4.5927E-02,1.99961E+00,1.01773E-01
4.5937E-02,2.03164E+00,1.02055E-01
4.5947E-02,2.05820E+00,1.02648E-01
4.5957E-02,2.08633E+00,1.03258E-01
4.5968E-02,2.10039E+00,1.02617E-01
4.5978E-02,2.09570E+00,1.01539E-01
4.5988E-02,2.11602E+00,1.02211E-01
4.5998E-02,2.13711E+00,1.01367E-01
4.6008E-02,2.14258E+00,9.98828E-02
4.6018E-02,2.11680E+00,9.64922E-02
4.6028E-02,2.11680E+00,9.45391E-02
4.6038E-02,2.12383E+00,9.32266E-02
4.6048E-02,2.11055E+00,9.06016E-02
4.6058E-02,2.09570E+00,8.77734E-02
4.6068E-02,2.09180E+00,8.49766E-02
4.6078E-02,2.08008E+00,8.20391E-02
4.6088E-02,2.05039E+00,7.85234E-02
4.6099E-02,2.02617E+00,7.51328E-02
4.6109E-02,1.99102E+00,7.15859E-02
4.6119E-02,1.94648E+00,6.69141E-02
4.6129E-02,1.91602E+00,6.32734E-02
4.6139E-02,1.88398E+00,5.97578E-02
4.6149E-02,1.84648E+00,5.55703E-02
4.6159E-02,1.81133E+00,5.16797E-02
4.6169E-02,1.78086E+00,4.75703E-02
4.6179E-02,1.74336E+00,4.35859E-02
4.6189E-02,1.68086E+00,3.88984E-02
4.6199E-02,1.63867E+00,3.42109E-02
4.6209E-02,1.59180E+00,3.06641E-02
4.6220E-02,1.53477E+00,2.62734E-02
4.6230E-02,1.46914E+00,2.25078E-02
4.6240E-02,1.41680E+00,1.81641E-02
4.6250E-02,1.36992E+00,1.36797E-02
4.6260E-02,1.31992E+00,1.10078E-02
4.6270E-02,1.27070E+00,8.11719E-03
4.6280E-02,1.21992E+00,5.11719E-03
4.6290E-02,1.17383E+00,1.85156E-03
4.6300E-02,1.12305E+00,-1.14844E-03
4.6310E-02,1.06914E+00,-3.91406E-03
4.6320E-02,1.02930E+00,-6.55469E-03
4.6330E-02,9.83984E-01,-9.00781E-03
4.6340E-02,9.11328E-01,-1.15078E-02
4.6351E-02,8.63672E-01,-1.26797E-02
4.6361E-02,8.18359E-01,-1.55078E-02
4.6371E-02,7.58203E-01,-1.80078E-02
4.6381E-02,6.93359E-01,-2.00703E-02
4.6391E-02,6.47266E-01,-2.20391E-02
4.6401E-02,6.19141E-01,-2.28516E-02
4.6411E-02,5.92578E-01,-2.45078E-02
4.6421E-02,5.44922E-01,-2.64922E-02
4.6431E-02,4.94141E-01,-2.81797E-02
4.6441E-02,4.48047E-01,-2.92266E-02
4.6451E-02,4.15234E-01,-3.01953E-02
4.6461E-02,3.89453E-01,-3.06328E-02
4.6472E-02,3.66797E-01,-3.08672E-02
4.6482E-02,3.28516E-01,-3.23828E-02
4.6492E-02,2.82422E-01,-3.36172E-02
4.6502E-02,1.98828E-01,-3.52266E-02
4.6512E-02,5.82031E-02,-3.72578E-02
4.6522E-02,8.20313E-03,-3.77734E-02
4.6532E-02,1.17188E-03,-3.74141E-02
4.6542E-02,1.63672E-01,-2.87109E-02
4.6552E-02,2.98828E-01,-2.15859E-02
4.6562E-02,3.76953E-01,-1.73984E-02
4.6572E-02,4.08984E-01,-1.40391E-02
4.6582E-02,4.37109E-01,-1.13516E-02
4.6592E-02,4.71484E-01,-8.92969E-03
4.6603E-02,5.30078E-01,-5.08594E-03
4.6613E-02,5.80859E-01,-1.33594E-03
4.6623E-02,6.08984E-01,2.16406E-03
4.6633E-02,6.41016E-01,5.49219E-03
4.6643E-02,6.94141E-01,9.91406E-03
4.6653E-02,7.64453E-01,1.39141E-02
4.6663E-02,8.04297E-01,1.74297E-02
4.6673E-02,8.29297E-01,1.98516E-02
4.6683E-02,8.76953E-01,2.37578E-02
4.6693E-02,9.46484E-01,2.82109E-02
4.6703E-02,1.00273E+00,3.28047E-02
4.6713E-02,1.05508E+00,3.74141E-02
4.6724E-02,1.09883E+00,4.09609E-02
4.6734E-02,1.15430E+00,4.53828E-02
4.6744E-02,1.19570E+00,4.85703E-02
4.6754E-02,1.24258E+00,5.28516E-02
4.6764E-02,1.30273E+00,5.77422E-02
4.6774E-02,1.36211E+00,6.19297E-02
4.6784E-02,1.40430E+00,6.53828E-02
4.6794E-02,1.43477E+00,6.81484E-02
4.6804E-02,1.48867E+00,7.21172E-02
4.6814E-02,1.54570E+00,7.50859E-02
4.6824E-02,1.59414E+00,7.86797E-02
4.6834E-02,1.64414E+00,8.24766E-02
4.6844E-02,1.68867E+00,8.50234E-02
4.6855E-02,1.73086E+00,8.76016E-02
4.6865E-02,1.77695E+00,8.99766E-02
4.6875E-02,1.81367E+00,9.21953E-02
4.6885E-02,1.84805E+00,9.38984E-02
4.6895E-02,1.87852E+00,9.54453E-02
4.6905E-02,1.92617E+00,9.80078E-02
4.6915E-02,1.96445E+00,9.95547E-02
4.6925E-02,1.98164E+00,9.97891E-02
4.6935E-02,2.00742E+00,9.98828E-02
4.6945E-02,2.03945E+00,1.01008E-01
4.6955E-02,2.04570E+00,9.99453E-02
4.6965E-02,2.06992E+00,1.00227E-01
4.6976E-02,2.06992E+00,9.87109E-02
4.6986E-02,2.08398E+00,9.83047E-02
4.6996E-02,2.09414E+00,9.70859E-02
4.7006E-02,2.10273E+00,9.50391E-02
4.7016E-02,2.10820E+00,9.42578E-02
4.7026E-02,2.10195E+00,9.22422E-02
4.7036E-02,2.09648E+00,9.00391E-02
4.7046E-02,2.08008E+00,8.67891E-02
4.7056E-02,2.06445E+00,8.40078E-02
4.7066E-02,2.04727E+00,8.17109E-02
4.7076E-02,2.03008E+00,7.89766E-02
4.7086E-02,2.01133E+00,7.57891E-02
4.7096E-02,1.99180E+00,7.26641E-02
4.7107E-02,1.95898E+00,6.87578E-02
4.7117E-02,1.92617E+00,6.48516E-02
4.7127E-02,1.89180E+00,6.04766E-02
4.7137E-02,1.85586E+00,5.73359E-02
4.7147E-02,1.82617E+00,5.31953E-02
4.7157E-02,1.78711E+00,4.94297E-02
4.7167E-02,1.74336E+00,4.53984E-02
4.7177E-02,1.69648E+00,4.07422E-02
4.7187E-02,1.63633E+00,3.61641E-02
4.7197E-02,1.59961E+00,3.22422E-02
4.7207E-02,1.55586E+00,2.81953E-02
4.7217E-02,1.49102E+00,2.40078E-02
4.7228E-02,1.44180E+00,2.02578E-02
4.7238E-02,1.39023E+00,1.65391E-02
4.7248E-02,1.35195E+00,1.41641E-02
4.7258E-02,1.30664E+00,1.08203E-02
4.7268E-02,1.25430E+00,6.82031E-03
4.7278E-02,1.19414E+00,3.82031E-03
4.7288E-02,1.15742E+00,1.05469E-03
4.7298E-02,1.10898E+00,-2.17969E-03
4.7308E-02,1.05664E+00,-5.00781E-03
4.7318E-02,1.00820E+00,-8.35156E-03
4.7328E-02,9.49609E-01,-1.12578E-02
4.7338E-02,8.91016E-01,-1.37734E-02
4.7348E-02,8.41016E-01,-1.62734E-02
4.7359E-02,8.08203E-01,-1.76797E-02
4.7369E-02,7.56641E-01,-2.00234E-02
4.7379E-02,7.03516E-01,-2.13203E-02
4.7389E-02,6.51953E-01,-2.19609E-02
4.7399E-02,6.12891E-01,-2.32109E-02
4.7409E-02,5.78516E-01,-2.55859E-02
4.7419E-02,5.48828E-01,-2.65703E-02
4.7429E-02,4.91797E-01,-2.88203E-02
4.7439E-02,4.44141E-01,-3.01641E-02
4.7449E-02,4.13672E-01,-3.07266E-02
4.7459E-02,3.83203E-01,-3.13984E-02
4.7469E-02,3.50391E-01,-3.30703E-02
4.7480E-02,3.24609E-01,-3.39141E-02
4.7490E-02,2.88672E-01,-3.41797E-02
4.7500E-02,2.33203E-01,-3.52891E-02
4.7510E-02,8.78906E-02,-3.75078E-02
4.7520E-02,1.52344E-02,-3.87422E-02
4.7530E-02,-2.73437E-03,-3.90703E-02
4.7540E-02,1.26953E-01,-3.25703E-02
4.7550E-02,2.59766E-01,-2.49766E-02
4.7560E-02,3.42578E-01,-2.08203E-02
4.7570E-02,3.97266E-01,-1.64609E-02
4.7580E-02,4.17578E-01,-1.38516E-02
4.7590E-02,4.67578E-01,-9.72656E-03
4.7600E-02,5.19922E-01,-6.21094E-03
4.7611E-02,5.70703E-01,-2.74219E-03
4.7621E-02,5.91016E-01,-4.60937E-04
4.7631E-02,6.16797E-01,2.89844E-03
4.7641E-02,6.53516E-01,6.52344E-03
4.7651E-02,7.24609E-01,1.09297E-02
4.7661E-02,7.74609E-01,1.43203E-02
4.7671E-02,8.08984E-01,1.78359E-02
4.7681E-02,8.53516E-01,2.20234E-02
4.7691E-02,9.13672E-01,2.56484E-02
4.7701E-02,9.84766E-01,3.08203E-02
4.7711E-02,1.01914E+00,3.44609E-02
4.7721E-02,1.06133E+00,3.81797E-02
4.7732E-02,1.12305E+00,4.33359E-02
4.7742E-02,1.16836E+00,4.67734E-02
4.7752E-02,1.20430E+00,4.99609E-02
4.7762E-02,1.26289E+00,5.51484E-02
4.7772E-02,1.31133E+00,5.90391E-02
4.7782E-02,1.36211E+00,6.30234E-02
4.7792E-02,1.41211E+00,6.71016E-02
4.7802E-02,1.45273E+00,7.01641E-02
4.7812E-02,1.50352E+00,7.29922E-02
4.7822E-02,1.56992E+00,7.77578E-02
4.7832E-02,1.61758E+00,8.04922E-02
4.7842E-02,1.64883E+00,8.25703E-02
4.7852E-02,1.70273E+00,8.63516E-02
4.7863E-02,1.74102E+00,8.77734E-02
4.7873E-02,1.77148E+00,8.92109E-02
4.7883E-02,1.80820E+00,9.11641E-02
4.7893E-02,1.84023E+00,9.28984E-02
4.7903E-02,1.88008E+00,9.48672E-02
4.7913E-02,1.90898E+00,9.64141E-02
4.7923E-02,1.93242E+00,9.70547E-02
4.7933E-02,1.96445E+00,9.77266E-02
4.7943E-02,1.98164E+00,9.76172E-02
4.7953E-02,2.01289E+00,9.86641E-02
4.7963E-02,2.02930E+00,9.95547E-02
4.7973E-02,2.04023E+00,9.93047E-02
4.7984E-02,2.04961E+00,9.78984E-02
4.7994E-02,2.05352E+00,9.60078E-02
4.8004E-02,2.05586E+00,9.49141E-02
4.8014E-02,2.05742E+00,9.35391E-02
4.8024E-02,2.05820E+00,9.20078E-02
4.8034E-02,2.06367E+00,9.04766E-02
4.8044E-02,2.06367E+00,8.83359E-02
4.8054E-02,2.04023E+00,8.47109E-02
4.8064E-02,2.03164E+00,8.28359E-02
4.8074E-02,2.01289E+00,7.95391E-02
4.8084E-02,1.99570E+00,7.64609E-02
4.8094E-02,1.96914E+00,7.32734E-02
4.8104E-02,1.93320E+00,6.96484E-02
4.8115E-02,1.90273E+00,6.53828E-02
4.8125E-02,1.87070E+00,6.04766E-02
4.8135E-02,1.83164E+00,5.70547E-02
4.8145E-02,1.81758E+00,5.43516E-02
4.8155E-02,1.77695E+00,4.97109E-02
4.8165E-02,1.73242E+00,4.55859E-02
4.8175E-02,1.69023E+00,4.19141E-02
4.8185E-02,1.64570E+00,3.91016E-02
4.8195E-02,1.60195E+00,3.51016E-02
4.8205E-02,1.55352E+00,3.03047E-02
4.8215E-02,1.50273E+00,2.65078E-02
4.8225E-02,1.44414E+00,2.21172E-02
4.8236E-02,1.39805E+00,1.86797E-02
4.8246E-02,1.35117E+00,1.39609E-02
4.8256E-02,1.29883E+00,1.01328E-02
4.8266E-02,1.24727E+00,7.22656E-03
4.8276E-02,1.20195E+00,4.39844E-03
4.8286E-02,1.15430E+00,2.58594E-03
4.8296E-02,1.10586E+00,-6.95312E-04
4.8306E-02,1.06055E+00,-4.00781E-03
4.8316E-02,1.01445E+00,-7.32031E-03
4.8326E-02,9.64453E-01,-9.97656E-03
4.8336E-02,9.01172E-01,-1.31172E-02
4.8346E-02,8.53516E-01,-1.48984E-02
4.8356E-02,8.18359E-01,-1.69922E-02
4.8367E-02,7.84766E-01,-1.86953E-02
4.8377E-02,7.32422E-01,-2.09609E-02
4.8387E-02,6.55859E-01,-2.31797E-02
4.8397E-02,6.15234E-01,-2.49453E-02
4.8407E-02,5.84766E-01,-2.56328E-02
4.8417E-02,5.44922E-01,-2.64922E-02
4.8427E-02,4.98047E-01,-2.74922E-02
4.8437E-02,4.43359E-01,-2.90234E-02
4.8447E-02,4.21484E-01,-3.01641E-02
4.8457E-02,4.01172E-01,-3.08672E-02
4.8467E-02,3.75391E-01,-3.20547E-02
4.8477E-02,3.32422E-01,-3.26641E-02
4.8488E-02,2.95703E-01,-3.38672E-02
4.8498E-02,2.55859E-01,-3.56797E-02
4.8508E-02,1.16797E-01,-3.81953E-02
4.8518E-02,2.22656E-02,-3.88359E-02
4.8528E-02,-1.95312E-03,-3.92266E-02
4.8538E-02,7.69531E-02,-3.48672E-02
4.8548E-02,2.40234E-01,-2.57109E-02
4.8558E-02,3.40234E-01,-2.07422E-02
4.8568E-02,3.83203E-01,-1.75703E-02
4.8578E-02,4.17578E-01,-1.37578E-02
4.8588E-02,4.62109E-01,-1.00078E-02
4.8598E-02,5.03516E-01,-7.58594E-03
4.8608E-02,5.50391E-01,-4.55469E-03
4.8619E-02,5.87109E-01,-8.51562E-04
4.8629E-02,6.12891E-01,2.33594E-03
4.8639E-02,6.51953E-01,6.44531E-03
4.8649E-02,7.12109E-01,9.83594E-03
4.8659E-02,7.62109E-01,1.31484E-02
4.8669E-02,8.04297E-01,1.67891E-02
4.8679E-02,8.37109E-01,1.98984E-02
4.8689E-02,8.91797E-01,2.37109E-02
4.8699E-02,9.53516E-01,2.77266E-02
4.8709E-02,1.00664E+00,3.19609E-02
4.8719E-02,1.06055E+00,3.70859E-02
4.8729E-02,1.10195E+00,4.02734E-02
4.8740E-02,1.15430E+00,4.45078E-02
4.8750E-02,1.20039E+00,4.85391E-02
4.8760E-02,1.23633E+00,5.18203E-02
4.8770E-02,1.28945E+00,5.61641E-02
4.8780E-02,1.34805E+00,6.04766E-02
4.8790E-02,1.39180E+00,6.39609E-02
4.8800E-02,1.42852E+00,6.71016E-02
4.8810E-02,1.47617E+00,7.07266E-02
4.8820E-02,1.51914E+00,7.31953E-02
4.8830E-02,1.57539E+00,7.69141E-02
4.8840E-02,1.61758E+00,7.91016E-02
4.8850E-02,1.65195E+00,8.11484E-02
4.8860E-02,1.71133E+00,8.53828E-02
4.8871E-02,1.74258E+00,8.62734E-02
4.8881E-02,1.78320E+00,8.84922E-02
4.8891E-02,1.81992E+00,9.05078E-02
4.8901E-02,1.84805E+00,9.18359E-02
4.8911E-02,1.88242E+00,9.30078E-02
4.8921E-02,1.90508E+00,9.32109E-02
4.8931E-02,1.93086E+00,9.39453E-02
4.8941E-02,1.95664E+00,9.37422E-02
4.8951E-02,1.98555E+00,9.46797E-02
4.8961E-02,1.99961E+00,9.39141E-02
4.8971E-02,2.00586E+00,9.29297E-02
4.8981E-02,2.01992E+00,9.28516E-02
4.8992E-02,2.03320E+00,9.26484E-02
4.9002E-02,2.03711E+00,9.07891E-02
4.9012E-02,2.04414E+00,8.93516E-02
4.9022E-02,2.04570E+00,8.77578E-02
4.9032E-02,2.03711E+00,8.49453E-02
4.9042E-02,2.02148E+00,8.13828E-02
4.9052E-02,2.00977E+00,7.89609E-02
4.9062E-02,2.00898E+00,7.73516E-02
4.9072E-02,1.98477E+00,7.45234E-02
4.9082E-02,1.95898E+00,7.16953E-02
4.9092E-02,1.94258E+00,6.86797E-02
4.9102E-02,1.91211E+00,6.52109E-02
4.9112E-02,1.89180E+00,6.23516E-02
4.9123E-02,1.86602E+00,5.85547E-02
4.9133E-02,1.83008E+00,5.50391E-02
4.9143E-02,1.78711E+00,5.05703E-02
4.9153E-02,1.75742E+00,4.72891E-02
4.9163E-02,1.71914E+00,4.31016E-02
4.9173E-02,1.67695E+00,3.91328E-02
4.9183E-02,1.63164E+00,3.53359E-02
4.9193E-02,1.58164E+00,3.08984E-02
4.9203E-02,1.52930E+00,2.66172E-02
4.9213E-02,1.48086E+00,2.33984E-02
4.9223E-02,1.44023E+00,2.03047E-02
4.9233E-02,1.39258E+00,1.60078E-02
4.9244E-02,1.34180E+00,1.21328E-02
4.9254E-02,1.29570E+00,8.39844E-03
4.9264E-02,1.23867E+00,4.80469E-03
4.9274E-02,1.19258E+00,2.05469E-03
4.9284E-02,1.15742E+00,-4.92187E-04
4.9294E-02,1.10117E+00,-4.16406E-03
4.9304E-02,1.06289E+00,-6.35156E-03
4.9314E-02,1.02070E+00,-8.72656E-03
4.9324E-02,9.73828E-01,-1.19922E-02
4.9334E-02,8.91797E-01,-1.36172E-02
4.9344E-02,8.42578E-01,-1.53047E-02
4.9354E-02,8.02734E-01,-1.71484E-02
4.9364E-02,7.66797E-01,-1.91797E-02
4.9375E-02,7.05859E-01,-2.09609E-02
4.9385E-02,6.57422E-01,-2.26797E-02
4.9395E-02,6.10547E-01,-2.45078E-02
4.9405E-02,5.79297E-01,-2.68828E-02
4.9415E-02,5.37891E-01,-2.75703E-02
4.9425E-02,5.01953E-01,-2.91484E-02
4.9435E-02,4.59766E-01,-3.09141E-02
4.9445E-02,4.21484E-01,-3.11953E-02
4.9455E-02,4.07422E-01,-3.14453E-02
4.9465E-02,3.80859E-01,-3.21328E-02
4.9475E-02,3.54297E-01,-3.33828E-02
4.9485E-02,3.26953E-01,-3.36328E-02
4.9496E-02,2.84766E-01,-3.53203E-02
4.9506E-02,1.50391E-01,-3.78672E-02
4.9516E-02,3.24219E-02,-3.91484E-02
4.9526E-02,1.17188E-03,-3.95234E-02
4.9536E-02,3.94531E-02,-3.78516E-02
4.9546E-02,2.23047E-01,-2.79297E-02
4.9556E-02,3.16016E-01,-2.24453E-02
4.9566E-02,3.74609E-01,-1.93828E-02
4.9576E-02,4.05859E-01,-1.61484E-02
4.9586E-02,4.45703E-01,-1.23984E-02
4.9596E-02,4.98047E-01,-8.88281E-03
4.9606E-02,5.38672E-01,-6.05469E-03
4.9616E-02,5.84766E-01,-1.91406E-03
4.9627E-02,6.21484E-01,2.49219E-03
4.9637E-02,6.51172E-01,5.49219E-03
4.9647E-02,6.95703E-01,8.96094E-03
4.9657E-02,7.48047E-01,1.21328E-02
4.9667E-02,7.96484E-01,1.58828E-02
4.9677E-02,8.18359E-01,1.83984E-02
4.9687E-02,8.71484E-01,2.23984E-02
4.9697E-02,9.33984E-01,2.65547E-02
4.9707E-02,9.92578E-01,3.08359E-02
4.9717E-02,1.02852E+00,3.40234E-02
4.9727E-02,1.06914E+00,3.80078E-02
4.9737E-02,1.11992E+00,4.20078E-02
4.9748E-02,1.17148E+00,4.59922E-02
4.9758E-02,1.21289E+00,5.00703E-02
4.9768E-02,1.25508E+00,5.34609E-02
4.9778E-02,1.30352E+00,5.69453E-02
4.9788E-02,1.35586E+00,6.10859E-02
4.9798E-02,1.39258E+00,6.34766E-02
4.9808E-02,1.43086E+00,6.71484E-02
4.9818E-02,1.48477E+00,7.12734E-02
4.9828E-02,1.53086E+00,7.36328E-02
4.9838E-02,1.57773E+00,7.65078E-02
4.9848E-02,1.62852E+00,7.97734E-02
4.9858E-02,1.66211E+00,8.16328E-02
4.9868E-02,1.71680E+00,8.51172E-02
4.9879E-02,1.76133E+00,8.78047E-02
4.9889E-02,1.79492E+00,8.96641E-02
4.9899E-02,1.82227E+00,9.08047E-02
4.9909E-02,1.84336E+00,9.19297E-02
4.9919E-02,1.86758E+00,9.30234E-02
4.9929E-02,1.89805E+00,9.38516E-02
4.9939E-02,1.92617E+00,9.47109E-02
4.9949E-02,1.96680E+00,9.64453E-02
4.9959E-02,1.97305E+00,9.53984E-02
4.9969E-02,1.97773E+00,9.46328E-02
4.9979E-02,1.99883E+00,9.40234E-02
4.9989E-02,2.00195E+00,9.28516E-02
5.0000E-02,2.00352E+00,9.15703E-02
5.0010E-02,1.99336E+00,8.88516E-02
5.0020E-02,1.98477E+00,8.69297E-02
5.0030E-02,1.99883E+00,8.63672E-02
5.0040E-02,1.99492E+00,8.37266E-02
5.0050E-02,1.99102E+00,8.20703E-02
5.0060E-02,1.96445E+00,7.80391E-02
5.0070E-02,1.95273E+00,7.57422E-02
5.0080E-02,1.94023E+00,7.31172E-02
5.0090E-02,1.91055E+00,7.01797E-02
5.0100E-02,1.89023E+00,6.70234E-02
5.0110E-02,1.86992E+00,6.37109E-02
5.0120E-02,1.83789E+00,5.96797E-02
5.0131E-02,1.80352E+00,5.62109E-02
5.0141E-02,1.77539E+00,5.19297E-02
5.0151E-02,1.74336E+00,4.87891E-02
